a,albedo,arg_peri,diameter,e,H,i,anomaly,name,long_node,t_impact,d_impact
1.913936672,0.14,281.9681561,23.7936442,0.634360701,25.87,40.24664125,282.0788249,102545,234.3573966,7074.744818,5/16/2019
3.056696429,0.14,235.286116,26.33061258,0.729183531,25.65,1.258608738,305.3663533,102783,56.80768251,7077.282277,5/18/2019
1.813812923,0.14,9.207884073,25.49534911,0.451338099,25.72,4.921713787,341.7388534,104167,14.94417714,6855.42818,10/8/2018
3.404036063,0.14,350.7332039,31.80247816,0.71005334,25.24,41.24854064,331.6537811,104888,166.5655945,7005.696354,3/8/2019
2.622546813,0.14,200.1576698,39.12559572,0.622889003,24.79,40.62382342,275.3460171,106533,142.3448232,7166.727777,8/16/2019
2.461241644,0.14,175.6646353,35.68296739,0.600212279,24.99,7.178247766,322.2428346,106534,309.8476232,6969.266314,1/30/2019
0.773543859,0.14,11.03962898,24.46025403,0.29507294,25.81,31.190065,80.47790552,107642,212.6526212,6873.378742,10/26/2018
1.340875202,0.14,278.5940659,33.92039986,0.558121687,25.1,60.45152432,171.9684692,107810,39.3507719,7059.238098,4/30/2019
1.25557294,0.14,137.1394721,25.85002474,0.251219157,25.69,27.89519071,251.4455172,109082,350.6068909,7009.732708,3/12/2019
1.138817614,0.14,235.2007252,37.02209263,0.171942755,24.91,19.506587,126.6197656,109909,36.40735432,7056.17483,4/27/2019
1.810962048,0.14,168.1815098,24.91500411,0.452728705,25.77,46.51822984,346.7045154,110768,200.0791322,6860.730929,10/14/2018
2.376280317,0.14,154.4820696,22.72275381,0.590734127,25.97,7.368729949,298.5551723,110776,46.44165072,7066.485464,5/7/2019
1.280528641,0.14,15.95497012,24.91500411,0.211931145,25.77,38.0969389,152.0476738,110821,266.9688916,7108.757807,6/19/2019
1.577096838,0.14,247.9131299,30.23158819,0.502120172,25.35,34.13941685,305.6430608,111029,220.2877174,6881.028681,11/3/2018
3.435842527,0.14,233.8427979,32.99597479,0.76448439,25.16,10.55058436,337.8078474,111108,266.8560886,6927.094893,12/19/2018
1.877769181,0.14,323.3905506,24.23600108,0.505167476,25.83,60.32728947,295.0446058,112135,176.8319958,7015.984674,3/18/2019
2.482620272,0.14,154.8608726,24.12464677,0.605665869,25.84,54.99144824,281.1448004,112498,127.212512,7150.939513,7/31/2019
2.407989869,0.14,219.0859222,30.79363538,0.616270566,25.31,52.18806624,285.2884615,112737,51.52233234,7071.80173,5/13/2019
1.782713282,0.14,146.6566578,24.34786937,0.470005835,25.82,57.23261997,285.7200857,112895,4.75179906,7023.962637,3/26/2019
2.626547793,0.14,193.1224434,22.82763727,0.624862821,25.96,22.03400992,311.5690586,113012,-2.277301725,7016.868123,3/19/2019
1.551112626,0.14,134.8940367,29.13808213,0.414199841,25.43,28.50092715,350.3044437,113740,211.7228084,6872.450854,10/25/2018
1.01373519,0.14,105.2310044,24.68658198,0.315451486,25.79,69.57238545,242.2551144,115041,28.11333853,6868.829116,10/22/2018
1.339911217,0.14,210.859158,23.14520134,0.276016189,25.93,15.73110905,204.5713432,115277,16.18910313,7035.504532,4/7/2019
1.267676753,0.14,323.8632417,32.84437206,0.226513312,25.17,9.078205259,167.3228659,116362,287.1794735,7129.855851,7/10/2019
1.855087201,0.14,103.1679565,26.57424674,0.620417575,25.63,53.14041885,4.338680781,117883,192.9937743,6853.563459,10/7/2018
2.032988548,0.14,83.23335528,26.33061258,0.67925205,25.65,18.50444791,251.411663,118373,248.8196823,7089.792243,5/31/2019
2.534770449,0.14,93.49782586,22.72275381,0.788971324,25.97,80.75033087,345.1393753,118981,353.6730361,6833.858512,9/17/2018
1.337478128,0.14,153.8849562,54.75968776,0.269518296,24.06,39.63194105,240.5217893,119228,9.285367687,7028.541582,3/31/2019
2.401610592,0.14,117.3169416,25.96934303,0.867518265,25.68,71.98778495,305.5097148,119736,143.9018473,6983.175178,2/13/2019
1.121731117,0.14,289.4865274,23.14520134,0.204278602,25.93,61.17883848,39.73243405,119762,349.8724468,6829.954461,9/13/2018
2.010083008,0.14,48.77162576,32.84437206,0.563839263,25.17,46.20301664,273.7792013,120113,192.44351,7031.745931,4/3/2019
1.715400735,0.14,229.3293482,42.50704973,0.485919642,24.61,45.68868715,321.2420899,120393,208.6721914,6869.389428,10/22/2018
2.26485256,0.14,68.52212548,25.37820862,0.670377037,25.73,12.09148967,338.880344,121395,7.749108076,6848.230496,10/1/2018
2.493892816,0.14,154.2325544,22.82763727,0.611274923,25.96,12.39566984,304.4824923,121879,40.10634737,7059.975731,5/1/2019
1.843110878,0.14,195.3794298,24.23600108,0.454765587,25.83,4.858379152,228.8521814,122177,114.6891379,7137.712699,7/18/2019
1.665718158,0.14,189.1008116,27.31875876,0.411080098,25.57,26.89401121,309.6141611,122576,259.9760699,6920.321652,12/12/2018
1.108767676,0.14,74.04197216,22.82763727,0.218832656,25.96,7.911829582,139.5781297,122700,179.3456742,7018.43633,3/20/2019
1.368119185,0.14,346.0467625,26.20963441,0.273795053,25.66,29.23357365,235.3942141,122927,193.4637271,7032.774206,4/4/2019
1.588332355,0.14,92.13281214,51.57758021,0.617561516,24.19,12.65597334,219.0641625,124035,213.546713,7053.274082,4/24/2019
1.564146993,0.14,207.2900096,24.34786937,0.371027846,25.82,19.78755437,177.09326,124355,133.4661696,7157.450214,8/6/2019
2.14002495,0.14,59.38215494,25.37820862,0.619363598,25.73,8.879854755,339.5242163,125057,362.378475,6842.750059,9/26/2018
1.360419957,0.14,202.9814324,25.61303029,0.288083853,25.71,66.34061856,290.6282427,125765,249.3483995,6909.864074,12/2/2018
2.090864742,0.14,316.7210662,23.68432234,0.572599193,25.88,5.905201885,349.4908672,126392,41.26184583,6881.983768,11/4/2018
0.975854909,0.14,251.193375,29.95442333,0.257379541,25.37,19.26674416,20.93050877,126447,34.40006856,6875.115761,10/28/2018
2.358688151,0.14,21.58068895,42.11734276,0.593988413,24.63,40.17694613,323.0213027,126463,97.31657122,6937.357104,12/29/2018
1.647323583,0.14,60.11165142,32.24489471,0.495032332,25.21,48.93526336,243.5663507,126867,185.5663404,7024.787875,3/27/2019
1.234550758,0.14,140.7492024,26.33061258,0.237606399,25.65,37.71574487,283.5038757,127554,298.4968539,6958.143427,1/19/2019
1.551249646,0.14,316.4379859,23.25203474,0.405106713,25.92,52.66583011,4.548112286,127657,3.648064748,6844.059807,9/27/2018
3.277158612,0.14,128.8299483,38.58877242,0.740670949,24.82,19.58935394,323.6726098,127889,51.14856734,7071.399573,5/12/2019
1.736533728,0.14,334.1079283,25.26160634,0.432728388,25.74,28.89646113,228.892914,128399,300.8730618,7144.301182,7/24/2019
1.666955011,0.14,252.5239331,28.2137597,0.550637973,25.5,51.09409744,245.1601226,128443,362.5357258,7021.730709,3/24/2019
2.222476143,0.14,317.5502014,23.68432234,0.588669786,25.88,52.60219068,265.3373009,128889,323.802758,7168.251573,8/17/2019
1.303386068,0.14,287.139498,26.20963441,0.390629064,25.66,18.02578827,348.1072362,129567,47.20273929,6887.902062,11/10/2018
1.690577587,0.14,127.4523979,32.99597479,0.484839345,25.16,10.24708227,0.029748894,130110,196.4145157,6857.014139,10/10/2018
1.899254617,0.14,12.71437883,24.68658198,0.483800581,25.79,11.64473387,326.2747843,130240,56.56980343,6897.168328,11/19/2018
1.155047157,0.14,31.19608641,36.68267205,0.158815079,24.93,9.414951279,284.5228862,131406,43.78442691,6884.340097,11/6/2018
1.066747072,0.14,25.99900603,28.47481841,0.080591906,25.48,28.63300862,266.4524173,131585,57.14592457,6897.78242,11/20/2018
1.482335594,0.14,45.2054894,31.07856538,0.389670605,25.29,51.66880006,291.9389552,132567,66.54897194,6907.096886,11/29/2018
1.466797991,0.14,115.9682947,33.60941576,0.433977736,25.12,19.09032298,265.7805095,132949,15.28323318,7034.604939,4/6/2019
1.875172421,0.14,238.2216328,38.23498843,0.555513893,24.84,12.43868145,257.4449576,133325,24.64885397,7044.14288,4/15/2019
0.827153587,0.14,141.2088364,25.1455398,0.608822866,25.75,17.69799889,46.80100475,133343,159.9248205,6999.068561,3/1/2019
2.183593309,0.14,188.7434193,27.31875876,0.549007105,25.57,63.35725292,304.9451411,133449,332.054138,6991.252333,2/21/2019
1.305366638,0.14,258.7778413,23.35936125,0.41160088,25.91,46.00284007,172.4518687,134997,27.23684322,7046.802575,4/18/2019
1.960572209,0.14,341.7340386,30.51131763,0.495087607,25.33,4.259252406,279.4302256,135272,217.6625637,7057.433921,4/28/2019
2.441830529,0.14,181.0124224,29.27257741,0.590520754,25.42,3.210381935,350.7806036,135445,192.3118173,6852.822217,10/6/2018
2.685958752,0.14,1.802970171,29.0042048,0.633340996,25.44,23.37986623,325.8331137,135455,129.7326763,6969.180241,1/30/2019
2.893854243,0.14,119.5587319,39.4876204,0.731363181,24.77,33.15243158,352.4602906,136228,232.8183539,6893.504324,11/16/2018
2.673765601,0.14,157.5601579,24.68658198,0.637600375,25.79,37.5540673,316.6311864,136338,8.43994089,7027.685774,3/30/2019
1.761461412,0.14,120.1212233,28.08412925,0.535379477,25.51,20.88773627,348.1287801,137232,226.9308165,6887.648923,11/10/2018
2.179951888,0.14,80.14284968,22.93300486,0.702086871,25.95,6.406102865,319.6921424,137467,64.69384313,6905.267567,11/27/2018
3.072788376,0.14,46.05657578,33.92039986,0.720582137,25.1,44.89384747,326.8857673,138073,128.3356443,6967.818718,1/29/2019
1.709568164,0.14,58.69023085,29.95442333,0.514795717,25.37,46.2145235,260.8028505,139342,162.4206363,7001.561405,3/4/2019
0.75882367,0.14,29.26417708,25.03000654,0.675664553,25.76,12.2338223,100.399611,139424,29.25350841,7048.860552,4/20/2019
2.079476854,0.14,249.5859325,25.26160634,0.639751136,25.74,11.15397369,269.6836256,139462,29.07690618,7048.67768,4/20/2019
2.213540369,0.14,333.1444359,32.99597479,0.572972023,25.16,53.92001623,333.4826623,139644,86.87836766,6927.110488,12/19/2018
1.941890627,0.14,50.9997046,45.12954585,0.559280437,24.48,44.44072699,315.7022821,140983,62.81442019,6903.40514,11/25/2018
0.866420996,0.14,317.2028768,29.27257741,0.319733114,25.42,19.57392204,252.475964,142526,90.74793422,7112.685025,6/23/2019
1.551343695,0.14,191.4328516,27.69880055,0.349409322,25.54,23.02844543,213.7081495,142741,73.47176399,7094.612693,6/5/2019
1.230616425,0.14,10.22518158,28.3439885,0.198753505,25.49,29.97936405,228.9503156,142902,151.0139091,6990.206554,2/20/2019
1.328791979,0.14,116.158179,38.58877242,0.692819118,24.82,37.14048418,294.4045517,143253,29.88997684,6870.610891,10/24/2018
1.854693995,0.14,151.9521403,26.69690789,0.48890394,25.62,19.96560639,332.6976897,143971,249.5552131,6910.05771,12/2/2018
1.734029236,0.14,255.2639276,25.96934303,0.584418573,25.68,44.73935848,315.707203,144168,213.0378905,6873.77418,10/27/2018
1.382642692,0.14,63.18285584,32.24489471,0.399119368,25.21,16.19852243,240.0943955,144830,130.0652437,6969.499571,1/30/2019
1.852760709,0.14,297.7362621,23.7936442,0.562471714,25.87,7.450104459,287.2505362,144953,207.4490297,7047.011984,4/18/2019
2.124662164,0.14,153.1908917,29.27257741,0.553610602,25.42,9.458001775,337.8446656,145404,247.7682552,6908.284075,11/30/2018
1.461633384,0.14,44.84738231,37.19297885,0.359144196,24.9,23.22686951,151.115787,145943,311.2217986,7155.123112,8/4/2019
2.008192909,0.14,70.62876463,26.45214917,0.631593044,25.64,10.41427828,272.5218379,146118,187.09322,7026.32415,3/28/2019
2.967217499,0.14,25.89112759,48.80462309,0.678729144,24.31,8.954773889,345.2377039,146684,34.4097654,6875.113851,10/28/2018
2.512690437,0.14,218.1067657,28.6062522,0.629285891,25.47,27.27738223,283.3041092,147093,77.71149668,7099.056141,6/9/2019
2.520854551,0.14,190.3032292,23.46718317,0.603356546,25.9,38.81554138,299.6776387,148072,34.90854044,7054.664234,4/26/2019
2.633345053,0.14,135.855453,38.05931462,0.657217017,24.85,20.80214602,294.292409,148787,112.2394209,7135.239772,7/15/2019
2.070462951,0.14,20.17720699,31.80247816,0.534343111,25.24,6.835156851,304.2591218,149247,131.1723531,6970.543763,2/1/2019
1.09959861,0.14,123.3021998,22.72275381,0.637911789,25.97,24.26910598,295.6014676,149428,-0.71847558,6839.596173,9/23/2018
1.76824418,0.14,297.0875001,26.08921208,0.547772443,25.67,41.81382208,302.172609,150514,159.4667847,6998.617139,3/1/2019
2.058078116,0.14,210.6113246,23.0388588,0.531445193,25.94,9.028443848,261.8111359,150568,66.68849319,7087.514933,5/29/2019
1.282481107,0.14,121.8234873,25.49534911,0.307463664,25.72,23.91021877,6.515421583,150863,194.7059288,6855.288312,10/8/2018
1.583361265,0.14,275.7315481,25.1455398,0.634637857,25.75,48.62966018,210.3888135,151246,49.03288845,7069.22536,5/10/2019
1.83155783,0.14,209.0984005,124.8708198,0.48439366,22.27,67.70421211,291.0776421,152776,308.9791667,6968.457555,1/29/2019
2.208226123,0.14,130.5932325,23.14520134,0.605401818,25.93,54.06441615,302.2247292,152846,26.2805172,7045.826846,4/17/2019
1.433860102,0.14,12.76066303,70.86976018,0.295606618,23.5,26.14066314,164.8540716,152929,302.8333345,7146.350838,7/26/2019
2.322530809,0.14,164.633296,26.94393134,0.570431525,25.6,6.212638605,263.5096099,153201,152.2484748,7176.962898,8/26/2019
2.514540547,0.14,295.3157508,27.9550944,0.694531396,25.52,22.55773767,313.8028618,153968,206.3713575,7045.919467,4/17/2019
0.814297563,0.14,20.67055106,49.71196877,0.23265736,24.27,18.20938923,310.3350759,154080,305.930382,6965.422099,1/26/2019
2.377437681,0.14,142.2202009,35.19337873,0.615121245,25.02,38.15434843,352.9443982,154322,211.4454338,6872.175274,10/25/2018
2.968547285,0.14,228.7793183,24.68658198,0.713899363,25.79,49.15272602,339.7610097,154489,229.4263932,6890.13479,11/12/2018
2.239330107,0.14,62.01599836,26.69690789,0.651982947,25.62,42.08509761,321.0239181,154970,70.25836655,6910.755814,12/3/2018
1.580815715,0.14,34.33812261,25.73125467,0.388901468,25.7,72.57343541,203.838962,155143,262.3086946,7103.878614,6/14/2019
1.122256038,0.14,101.2561798,29.95442333,0.435418157,25.37,8.565720447,148.1817007,155186,173.1961727,7012.309294,3/14/2019
0.89026123,0.14,45.98779321,22.41098594,0.52018202,26,23.66670884,77.23485362,157285,102.2472224,7124.759609,7/5/2019
1.701839656,0.14,187.3948362,25.61303029,0.422399215,25.71,39.8135214,288.9061864,157493,312.5773835,6971.996413,2/2/2019
1.050375576,0.14,87.21712232,27.57153612,0.224179739,25.55,22.8327301,64.1813186,158873,161.3879314,6821.206362,9/4/2018
1.966859074,0.14,199.7662845,24.57315744,0.499315541,25.8,6.464734702,347.5228138,158970,176.4453999,6836.643154,9/20/2018
1.212224114,0.14,137.7194676,34.39227962,0.817803595,25.07,71.68132604,107.4036171,159166,273.6870454,7115.803423,6/26/2019
1.701016533,0.14,321.8105578,43.49716611,0.460557613,24.56,32.73279487,325.1899875,159528,85.64767757,6925.894174,12/18/2018
2.116260847,0.14,49.57176089,26.57424674,0.594465952,25.63,10.51074996,295.1800335,159971,146.3277657,6985.551851,2/16/2019
0.956093624,0.14,233.8654411,49.02989499,0.512386968,24.3,7.259943129,158.2113354,160319,232.7995377,7073.135133,5/14/2019
1.991345373,0.14,129.7044235,30.23158819,0.568364219,25.35,59.56636107,345.8578179,160641,233.4139015,6894.097732,11/16/2018
1.521408817,0.14,186.522608,26.82013522,0.346775072,25.61,34.205945,330.5698854,160653,207.6635271,6868.371506,10/21/2018
1.330135833,0.14,228.6650831,31.07856538,0.300269834,25.29,45.51736375,171.3879209,161219,50.20802046,7070.438656,5/11/2019
2.519009641,0.14,109.322387,32.09674287,0.716020576,25.22,8.120707126,355.2044972,162180,218.6107435,6879.361035,11/1/2018
3.240747345,0.14,183.6335728,25.1455398,0.694862713,25.75,55.53099554,347.1830468,162246,230.3759288,6891.079551,11/13/2018
2.05015904,0.14,313.8488066,28.3439885,0.566722512,25.49,10.87349092,358.8928059,162810,14.66422915,6855.227173,10/8/2018
1.457185961,0.14,74.09129262,22.93300486,0.463948258,25.95,33.20143459,141.2440478,162867,312.6764576,7156.650928,8/6/2019
2.012416235,0.14,299.21417,28.87094259,0.594799636,25.45,5.768769025,290.0708147,163403,222.3054816,7062.281233,5/3/2019
1.817666566,0.14,54.5273459,23.0388588,0.537923817,25.94,12.75420897,285.5536851,164104,125.2186446,6964.729968,1/26/2019
2.05385338,0.14,254.1256839,35.03167984,0.659052095,25.03,17.56129413,296.8464635,164155,303.2597793,6962.829704,1/24/2019
0.937971403,0.14,219.4878459,29.67979952,0.735190501,25.39,48.77140655,193.3783326,164776,181.1232881,7020.303438,3/22/2019
1.390698925,0.14,12.08402753,23.90347067,0.290774567,25.86,85.66386284,313.6564586,165434,43.76954287,6884.505576,11/7/2018
0.828059736,0.14,36.67593598,23.14520134,0.659113917,25.93,9.448034016,180.1981131,165495,351.111631,7010.241759,3/12/2019
2.618795153,0.14,332.6069212,28.2137597,0.6390484,25.5,0.068519622,351.7726881,165544,32.88603832,6875.143899,10/28/2018
1.536592871,0.14,305.3970051,38.94582994,0.430553158,24.8,50.96019974,266.7624275,165758,200.4032731,7039.830635,4/11/2019
1.624474722,0.14,326.8429613,22.41098594,0.411719313,26,11.46524662,264.9809849,166243,205.4117501,7044.894697,4/16/2019
2.482081807,0.14,20.75298071,25.03000654,0.612403575,25.76,13.14988569,333.4333806,166250,66.94530164,6907.454523,11/29/2018
1.568125781,0.14,320.2537501,27.57153612,0.415059139,25.55,55.46481781,321.28929,166761,86.11285397,6926.358263,12/18/2018
1.325027294,0.14,18.4891212,30.79363538,0.260775161,25.31,34.92807955,303.2715807,167090,48.76084359,6889.462699,11/11/2018
0.892273492,0.14,50.07699251,29.40769349,0.372684779,25.41,33.50905145,155.9516214,168031,49.86205919,7070.074926,5/11/2019
1.533845866,0.14,219.6929651,35.51901905,0.385905479,25,34.69328211,219.1637333,168137,36.9092202,7056.717559,4/28/2019
1.338885566,0.14,291.9182932,30.37113086,0.660414659,25.34,52.11616999,309.6433627,168371,185.4377453,6845.886066,9/29/2018
2.154794738,0.14,107.9555655,37.53712124,0.665108556,24.88,21.65668599,309.6845888,169846,4.095378229,7023.294843,3/25/2019
2.679749474,0.14,197.1293029,27.31875876,0.627705212,25.57,21.33605925,293.8429288,170207,77.37810961,7098.699601,6/9/2019
0.90679374,0.14,129.2652011,25.49534911,0.213329914,25.72,43.92446383,214.6757169,170453,9.885576481,6850.404338,10/3/2018
2.522252089,0.14,225.5714446,22.51443035,0.655683595,25.99,7.259848056,328.435577,170457,254.1096681,6914.574313,12/7/2018
2.312279454,0.14,21.26559377,50.40353115,0.577188459,24.24,18.27426367,292.3331508,170744,203.0248402,7042.488994,4/13/2019
0.852178497,0.14,142.0533863,25.73125467,0.298662144,25.7,17.73645226,249.1975292,171254,259.19263,7100.589189,6/11/2019
2.592503193,0.14,78.18727255,34.87072389,0.740821681,25.04,12.95508976,271.4780397,171260,304.4929244,7148.102105,7/28/2019
1.73131139,0.14,3.929049969,26.69690789,0.42065121,25.62,37.82814807,259.6916366,171336,206.9185163,7046.478206,4/17/2019
2.649411976,0.14,121.3165981,23.46718317,0.695482309,25.9,15.95508624,4.746469824,171812,175.6462212,6835.872463,9/19/2018
2.687744746,0.14,355.266223,25.61303029,0.622304807,25.71,35.16160351,294.4031447,172202,273.0411828,7115.125883,6/25/2019
1.545517621,0.14,84.69072819,33.30128278,0.630510062,25.14,67.88400679,296.740227,172516,331.8466619,6991.046302,2/21/2019
2.102266005,0.14,321.723268,25.73125467,0.568662665,25.7,55.20527559,331.2486172,172713,95.12035562,6935.205358,12/27/2018
2.359029917,0.14,270.3981471,28.3439885,0.762432209,25.49,6.172766213,296.4280259,172764,347.8536943,7007.0073,3/9/2019
1.523989084,0.14,228.9575082,37.19297885,0.399126271,24.9,38.32412016,191.5613714,173067,78.61841721,7100.010791,6/10/2019
1.342352371,0.14,70.46749949,26.82013522,0.646944553,25.61,61.36086622,1.672034565,173849,205.9436548,6866.645557,10/20/2018
2.112348521,0.14,90.62255681,23.7936442,0.717757673,25.87,10.90505634,281.7100024,173920,87.65901864,7109.46728,6/19/2019
1.145446961,0.14,71.79549336,39.85299485,0.245703682,24.75,30.36476794,141.4820668,175148,192.3579886,7031.649658,4/3/2019
2.789928198,0.14,347.8054762,25.1455398,0.639163152,25.75,21.93317201,292.4748172,175444,303.5231642,7147.075497,7/27/2019
1.592130616,0.14,200.6241006,27.19324047,0.381015502,25.58,28.06582463,340.0147944,175726,180.7521899,6841.093829,9/24/2018
